"last_date","OGC_FID","GEOMETRY","licenses_id","scrape_date","licenseno","status","licensetype","issuedate","exprdate","owner","premisesaddress","segments_id","lon","lat","x","y","city","neighborhood","community","council","tract","business","mailaddress","gcquality","gctype"
"2013-07-09T",76,"","","2013-07-09T",38922,"ACTIVE",51,"1994-01-01T","2014-02-28T","OCEANSIDE YACHT CLUB INC","1950 HARBOR DR N, OCEANSIDE, CA  92054",-1,-117.37504631,33.2830028657,6217850.2425,2048453.302,"NONE","NONE","NONE","NONE","0183.00","Oceanside Yacht Club","",10,"cns/address"
"2013-07-09T",77,"","","2013-07-09T",38946,"ACTIVE",52,"1994-01-01T","2013-06-30T","VFW DON DIEGO POST 7420","2100-08 LOGAN AVE, SAN DIEGO, CA  92113",-1,-117.11355089,32.697074288,6295996.0,1834508.501,"NONE","NONE","NONE","San007","0050.00","Don Diego Vfw Post 7420","",0,"cns/segmid"
"2013-07-09T",78,"","","2013-07-09T",38999,"ACTIVE",21,"1983-12-30T","2013-06-30T","THRIFTY PAYLESS INC","6939 LINDA VISTA RD, SAN DIEGO, CA  92111",-1,-117.169525101,32.7851508893,6279058.63187,1866700.87654,"NONE","NONE","NONE","San005","0088.00","Rite Aid Store 5649","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",0,"cns/address"
"2013-07-09T",79,"","","2013-07-09T",39265,"ACTIVE",21,"1979-01-11T","2013-06-30T","VONS COMPANIES INC THE","505 TELEGRAPH CANYON RD, CHULA VISTA, CA  91910",-1,-117.04098678,32.6294006085,6318133.04213,1809709.18277,"NONE","NONE","NONE","San001","0134.09","Vons 2006","PO BOX 29096 PHOENIX, AZ  85038-9096",0,"cns/address"
"2013-07-09T",80,"","","2013-07-09T",39677,"ACTIVE",47,"1987-06-29T","2013-07-31T","NATIS","1852 BACON ST, SAN DIEGO, CA  92107",-1,-117.251786412,32.7463843993,6253641.56027,1852829.41595,"NONE","NONE","NONE","San006","0075.02","Natis Mexican Restaurant","",0,"cns/address"
"2013-07-09T",81,"","","2013-07-09T",39815,"ACTIVE",47,"1975-10-01T","2014-05-31T","BLANTON, MARIE C","975 GREENFIELD DR, EL CAJON, CA  92021",-1,-116.949523464,32.8133308042,6346741.83417,1876428.83333,"NONE","NONE","NONE","San002","0165.02","Calypso","",285,"cns/seginterp"
"2013-07-09T",82,"","","2013-07-09T",41424,"ACTIVE",47,"1994-01-01T","2014-04-30T","RICKYS PANCAKE HOUSE INC","2181 HOTEL CIR S, SAN DIEGO, CA  92108",-1,-117.182535798,32.758763293,6274974.14397,1857135.74176,"NONE","NONE","NONE","San008","0089.02","Rickys Family Restaurant","",0,"cns/address"
"2013-07-09T",83,"","","2013-07-09T",41529,"ACTIVE",41,"1978-06-06T","2013-09-30T","PROVATARIS, PETROS","10615 TIERRASANTA BLVD, STE H, SAN DIEGO, CA  92124",-1,-117.236438332,32.8000613129,6258545.3505,1872313.70225,"NONE","NONE","NONE","San004","0095.09","","",16,"cns/address"
"2013-07-09T",84,"","","2013-07-09T",41835,"ACTIVE",57,"1994-01-01T","2014-05-31T","SAN DIEGO COUNTY SWISS CLUB INC","2001 MAIN ST, CHULA VISTA, CA  91911",-1,-117.006576058,32.5930324381,6328631.40833,1796398.40309,"NONE","NONE","NONE","San003","0101.03","San Diego County Swiss Club Inc","",2074,"cns/seginterp"
"2013-07-09T",85,"","","2013-07-09T",41992,"ACTIVE",21,"1976-11-01T","2013-06-30T","VONS COMPANIES INC THE","940 S SANTA FE AVE, VISTA, CA  92084",-1,-117.232905653,33.194117282,6260982.45652,2015674.00942,"NONE","NONE","NONE","San009","0195.03","Vons 2121","PO BOX 29096 PHOENIX, AZ  85038-9096",0,"cns/address"
"2013-07-09T",86,"","","2013-07-09T",42066,"ACTIVE",52,"1976-01-01T","2013-06-30T","AMERICAN LEGION THE DENNIS WILLIAMS","465 47TH ST, SAN DIEGO, CA  92102",-1,-117.093213576,32.7104269084,6302291.908,1839315.44275,"NONE","SanSCR","NONE","NONE","0034.04","American Legion Post 310","",0,"cns/address"
"2013-07-09T",87,"","","2013-07-09T",43829,"ACTIVE",51,"1994-01-01T","2013-09-30T","ELKS LODGE EL CAJON 1812","1400 E WASHINGTON AVE, EL CAJON, CA  92019",-1,-116.93098886,32.7884890035,6352377.37667,1867352.72693,"NONE","SanTIR","NONE","NONE","0156.01","El Cajon Elks Lodge 1812","",0,"cns/address"
"2013-07-09T",88,"","","2013-07-09T",44421,"ACTIVE",52,"1994-01-01T","2014-01-31T","VFW MISSION VALLEY POST 3787","4370 TWAIN AVE, SAN DIEGO, CA  92120",-1,-117.099668763,32.7853435361,6300528.44569,1866588.81706,"NONE","SanCAR","NONE","NONE","0096.03","Vfw Mission Valley Post 3787","",0,"cns/address"
"2013-07-09T",89,"","","2013-07-09T",44465,"ACTIVE",21,"1994-01-01T","2014-05-31T","TUEY, ALBERT","1045 MORENA BLVD, SAN DIEGO, CA  92110",-1,-117.199131747,32.7678426708,6269902.20837,1860485.14346,"NONE","SanSAN","NONE","NONE","0091.06","Moreno Blvd Market","",0,"cns/address"
"2013-07-09T",90,"","","2013-07-09T",45016,"ACTIVE",21,"1994-01-01T","2013-06-30T","VONS COMPANIES INC THE","5555 BALBOA AVE, SAN DIEGO, CA  92111",-1,-117.179034831,32.8183520086,6276243.61165,1878806.41358,"NONE","SanRAN","NONE","NONE","0085.09","Vons 2040","PO BOX 29096 PHOENIX, AZ  85038-9096",0,"cns/address"
"2013-07-09T",91,"","","2013-07-09T",45621,"ACTIVE",21,"1994-01-01T","2013-06-30T","THRIFTY PAYLESS INC","1854 CORONADO AVE, SAN DIEGO, CA  92154",-1,-117.252099578,32.7410527268,6253526.628,1850890.52,"NONE","SanMIA","NONE","NONE","0101.03","Rite Aid Store 5668","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",0,"cns/segmid"
"2013-07-09T",92,"","","2013-07-09T",46332,"ACTIVE",47,"1994-01-01T","2014-02-28T","SHELTER ISLAND INC","2150 HARBOR ISLAND DR, SAN DIEGO, CA  92101",-1,-117.213281059,32.7243811883,6265406.71994,1844712.39506,"NONE","SanRNC","NONE","NONE","0062.00","Tom Hams Lighthouse","2230 SHELTER ISLAND DR SAN DIEGO, CA  92106",0,"cns/address"
"2013-07-09T",93,"","","2013-07-09T",46743,"ACTIVE",52,"1964-12-31T","2014-03-31T","VFW PST 2082 LEMON GROVE","2885 LEMON GROVE AVE, LEMON GROVE, CA  91945",-1,-117.030526586,32.7378130683,6321648.81168,1849129.38301,"NONE","SanOTM","NONE","NONE","0140.01","Veterans Of Foreign Wars Post 2082","",0,"cns/address"
"2013-07-09T",94,"","","2013-07-09T",46950,"ACTIVE",47,"1994-01-01T","2013-10-31T","IMPERIAL HOUSE RESTAURANT","505 KALMIA ST, SAN DIEGO, CA  92101",-1,-117.15969495,32.7301193816,6281905.07171,1846652.11392,"NONE","SanMIR","NONE","NONE","0059.00","Imperial House Restaurant","",0,"cns/address"
"2013-07-09T",95,"","","2013-07-09T",47532,"ACTIVE",47,"1978-01-01T","2014-03-31T","CALLAHILLS INC","2614 SHELTER ISLAND DR, SAN DIEGO, CA  92106",-1,-117.227134061,32.720980007,6261134.71449,1843514.58553,"NONE","SanLAJ","NONE","NONE","0071.00","Red Sails Inn","",0,"cns/address"
"2013-07-09T",96,"","","2013-07-09T",47825,"ACTIVE",47,"1994-01-01T","2014-05-31T","BRIGANTINE THE","2912 SHELTER ISLAND DR, SAN DIEGO, CA  92106",-1,-117.230037464,32.7223209124,6260246.34224,1844010.82917,"NONE","SanSOR","NONE","NONE","0214.00","","7889 OSTROW ST SAN DIEGO, CA  92111-3602",0,"cns/address"
"2013-07-09T",97,"","","2013-07-09T",48015,"ACTIVE",47,"1994-01-01T","2014-05-31T","TONYS JACAL INC","621 VALLEY AVE, SOLANA BEACH, CA  92075",-1,-117.258937169,32.9886941033,6252296.05531,1941010.11775,"NONE","SanBLA","NONE","NONE","0173.04","Tonys Jacal Inc","1179 HYMETTUS AVE ENCINITAS, CA  92024",0,"cns/address"
"2013-07-09T",98,"","","2013-07-09T",48077,"ACTIVE",48,"1978-03-01T","2013-07-31T","MARJO BAR X","119 E BROADWAY, VISTA, CA  92084",-1,-117.242653241,33.2007978291,6258023.76768,2018132.89899,"NONE","SanNUV","NONE","NONE","0195.03","Smittys Down Town","",235,"cns/seginterp"
"2013-07-09T",99,"","","2013-07-09T",49412,"ACTIVE",47,"1994-01-01T","2014-02-28T","BRIGANTINE THE","1333 ORANGE AVE, CORONADO, CA  92118",-1,-117.177741177,32.6828249806,6276202.28703,1829493.77358,"NONE","SanKER","NONE","NONE","0218.00","","7889 OSTROW ST SAN DIEGO, CA  92111-3602",2,"cns/address"
"2013-07-09T",100,"","","2013-07-09T",49836,"SUREND",21,"1994-01-01T","2013-06-30T","THRIFTY PAYLESS INC","1325 3RD AVE, CHULA VISTA, CA  91911",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","SanLAK","NONE","NONE","0132.03","Rite Aid Store 5616","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",-1,"NONE"
"2013-07-09T",101,"","","2013-07-09T",50391,"ACTIVE",52,"1994-01-01T","2014-01-31T","AMERICAN LEGION LA MESA POST 282","8118 UNIVERSITY AVE, LA MESA, CA  91941",-1,-117.02285661,32.768019588,6324088.80959,1860102.04938,"NONE","NONE","NONE","NONE","0146.01","American Legion Post 282","PO BOX 265 LA MESA, CA  91944",0,"cns/address"
"2013-07-09T",102,"","","2013-07-09T",50440,"ACTIVE",47,"1994-01-01T","2013-10-31T","OLD TRIESTE INC","2335 MORENA BLVD, SAN DIEGO, CA  92110",-1,-117.20593446,32.7866508487,6267873.84319,1867347.24838,"NONE","SanNOR","NONE","NONE","0091.03","Old Trieste Restaurant","",0,"cns/address"
"2013-07-09T",103,"","","2013-07-09T",51324,"ACTIVE",41,"1994-01-01T","2014-04-30T","SPORTSMENS SEA FOOD COMPANY INC","1617 QUIVIRA RD, SAN DIEGO, CA  92109",-1,-117.237793265,32.764659254,6258006.97785,1859437.30961,"NONE","SanPCF","NONE","NONE","0076.00","Sportsmens Sea Food","",0,"cns/address"
"2013-07-09T",104,"","","2013-07-09T",51369,"SUREND",51,"1958-01-20T","2013-09-30T","SILVER GATE YACHT CLUB","2091 SHELTER ISLAND DR, SAN DIEGO, CA  92106",-1,-117.226445964,32.7154677224,6261327.56024,1841507.06369,"NONE","NONE","NONE","NONE","0071.00","Silver Gate Yacht Club","",0,"cns/address"
"2013-07-09T",105,"","","2013-07-09T",51796,"ACTIVE",54,"1976-05-01T","2013-06-30T","STAR & CRESCENT BOAT COMPANY","1050 N HARBOR DR, SAN DIEGO, CA  92101",-1,-117.173729665,32.7166932709,6277545.76198,1841805.2067,"NONE","SanSER","NONE","NONE","0054.00","Flagship Cruises And Events Cabrillo","PO BOX 120751 SAN DIEGO, CA  92112-0751",16,"cns/address"
"2013-07-09T",106,"","","2013-07-09T",51807,"ACTIVE",54,"1976-05-01T","2013-07-31T","STAR & CRESCENT BOAT COMPANY","1050 N HARBOR DR, SAN DIEGO, CA  92101",-1,-117.173729665,32.7166932709,6277545.76198,1841805.2067,"NONE","SanTOR","NONE","NONE","0054.00","Flagship Cruises And Events Marietta","PO BOX 120751 SAN DIEGO, CA  92112-0751",16,"cns/address"
"2013-07-09T",107,"","","2013-07-09T",51808,"ACTIVE",54,"1976-05-01T","2013-08-31T","STAR & CRESCENT BOAT COMPANY","1050 N HARBOR DR, SAN DIEGO, CA  92101",-1,-117.173729665,32.7166932709,6277545.76198,1841805.2067,"NONE","SanIDW","NONE","NONE","0054.00","Flagship Cruises And Events Silvergate","PO BOX 120751 SAN DIEGO, CA  92112-0751",16,"cns/address"
"2013-07-09T",108,"","","2013-07-09T",51814,"ACTIVE",54,"1976-05-01T","2013-04-30T","STAR & CRESCENT BOAT COMPANY","1050 N HARBOR DR, SAN DIEGO, CA  92101",-1,-117.173729665,32.7166932709,6277545.76198,1841805.2067,"NONE","SanSNC","NONE","NONE","0054.00","Flagship Cruises And Events Monterey","PO BOX 120751 SAN DIEGO, CA  92112-0751",16,"cns/address"
"2013-07-09T",109,"","","2013-07-09T",51863,"ACTIVE",47,"1983-09-07T","2014-03-31T","BAL FI INC","7878 CLAIREMONT MESA BLVD, SAN DIEGO, CA  92111",-1,-117.151684249,32.8332665943,6284693.11983,1884159.06011,"NONE","SanTOM","NONE","NONE","0085.11","Godfather Restaurant The","",0,"cns/address"
"2013-07-09T",110,"","","2013-07-09T",54227,"ACTIVE",41,"1957-06-27T","2013-07-31T","PERNICANO, JOHN E","711 TURQUOISE ST, SAN DIEGO, CA  92109",-1,-117.260678607,32.8081043314,6251125.18569,1875311.32526,"NONE","SanMRM","NONE","NONE","0080.06","Pernicanos Pizza House","",0,"cns/address"
"2013-07-09T",111,"","","2013-07-09T",54507,"ACTIVE",21,"1974-10-01T","2013-06-30T","VONS COMPANIES INC THE","11986 BERNARDO PLAZA DR, SAN DIEGO, CA  92128",-1,-117.072635167,33.0207380561,6309512.54434,1952167.15323,"NONE","SanMSB","NONE","NONE","0170.14","Vons 2079","PO BOX 29096 PHOENIX, AZ  85038-9096",0,"cns/address"
"2013-07-09T",112,"","","2013-07-09T",54761,"ACTIVE",51,"1956-06-10T","2014-01-31T","EAGLES LODGE AERIE 2712","1131 ROOSEVELT AVE, NATIONAL CITY, CA  91950",-1,-117.106402896,32.6723395852,6298121.10513,1825491.01468,"NONE","SanBAT","NONE","NONE","0219.00","Eagles Aerie 2712","",2,"cns/address"
"2013-07-09T",113,"","","2013-07-09T",56756,"ACTIVE",21,"1994-01-01T","2013-06-30T","THRIFTY PAYLESS INC","1735 EUCLID AVE, SAN DIEGO, CA  92105",-1,-117.083938706,32.7232780773,6305182.21988,1843968.20446,"NONE","SanLIN","NONE","NONE","0027.12","Rite Aid Store 5646","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",0,"cns/address"
"2013-07-09T",114,"","","2013-07-09T",57245,"ACTIVE",52,"1994-01-01T","2013-05-31T","AMERICAN LEGION J B CLARK POST 149","230 E PARK AVE, ESCONDIDO, CA  92025",-1,-117.084009634,33.1289316394,6306341.0,1991559.87879,"NONE","SanNRT","NONE","NONE","0202.14","American Legion J B Clark Post 149","",534,"cns/seginterp"
"2013-07-09T",115,"","","2013-07-09T",57253,"ACTIVE",52,"1994-01-01T","2014-03-31T","LARRY E BENNETT POST 255 THE AMERICAN LEGION DEPAR","35 E 18TH ST, NATIONAL CITY, CA  91950",-1,-117.102942108,32.6676751631,6299172.20523,1823785.2037,"NONE","SanBAP","NONE","NONE","0117.00","Larry E Bennett Post 255","",0,"cns/address"
"2013-07-09T",116,"","","2013-07-09T",58130,"ACTIVE",41,"1994-01-01T","2013-10-31T","PERNICANO, GEORGE JAMES","1588 E MAIN ST, EL CAJON, CA  92021",-1,-116.924606587,32.8069202574,6354382.21122,1874045.98091,"NONE","SanOEC","NONE","NONE","0164.02","Pernicanos","",26,"cns/address"
"2013-07-09T",117,"","","2013-07-09T",59523,"ACTIVE",47,"1978-08-21T","2014-03-31T","WONGS GOLDEN PALACE INC","7126-30 UNIVERSITY AVE, LA MESA, CA  91941",-1,-117.032632457,32.7607669861,6321063.941,1857485.706,"NONE","SanEGG","NONE","NONE","0147.00","Wongs Golden Palace","",0,"cns/segmid"
"2013-07-09T",118,"","","2013-07-09T",60588,"ACTIVE",41,"1977-09-01T","2013-08-31T","MURINO, ASSUNTA","4475-79 INGRAHAM ST, SAN DIEGO, CA  92109",-1,-117.241805745,32.8028015881,6256905.539,1873326.343,"NONE","SanCAL","NONE","NONE","0079.07","Marinos Pizza House","1528 YOST DR SAN DIEGO, CA  92109",0,"cns/segmid"
"2013-07-09T",119,"","","2013-07-09T",61151,"ACTIVE",47,"1978-12-20T","2014-01-31T","BROGDON PROPERTIES","939 N COAST HWY, OCEANSIDE, CA  92054-2135",-1,-117.38892226,33.2026930901,6213290.706,2019279.806,"NONE","SanWOD","NONE","NONE","0184.00","Main Attraction The","PO BOX 294 OCEANSIDE, CA  92054-0294",0,"cns/segmid"
"2013-07-09T",120,"","","2013-07-09T",62236,"ACTIVE",21,"1983-05-06T","2013-06-30T","THRIFTY PAYLESS INC","507 TELEGRAPH CANYON RD, CHULA VISTA, CA  91910",-1,-117.039422764,32.6291572844,6318613.90105,1809617.00284,"NONE","SanSNS","NONE","NONE","0134.09","Rite Aid Store 5615","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",2,"cns/address"
"2013-07-09T",121,"","","2013-07-09T",63062,"ACTIVE",41,"1978-09-08T","2013-12-31T","COCOS RESTAURANTS INC","5550 LAKE MURRAY BLVD, LA MESA, CA  91942",-1,-117.034340071,32.7811311632,6320594.72058,1864898.87476,"NONE","SanNOA","NONE","NONE","0148.04","Cocos 0132","2200 FARADAY AVE, STE 250 CARLSBAD, CA  92008-7234",0,"cns/address"
"2013-07-09T",122,"","","2013-07-09T",64167,"ACTIVE",47,"1994-01-01T","2013-07-31T","ANTHONYS FISH GROTTO OF LA MESA","9530 MURRAY DR, LA MESA, CA  91942",-1,-116.992212176,32.7805939361,6333541.38285,1864608.62368,"NONE","SanMIS","NONE","NONE","0151.00","","5575 LAKE PARK WAY, # 211 LA MESA, CA  91942",0,"cns/address"
"2013-07-09T",123,"","","2013-07-09T",64613,"ACTIVE",21,"1976-12-01T","2013-06-30T","VONS COMPANIES INC THE","2560 EL CAMINO REAL, CARLSBAD, CA  92008",-1,-117.230362928,32.977667729,6261019.797,1936914.786,"NONE","SanSSI","NONE","NONE","0198.03","Vons 2142","PO BOX 29096 PHOENIX, AZ  85038-9096",0,"cns/segmid"
"2013-07-09T",124,"","","2013-07-09T",64701,"ACTIVE",41,"1975-07-01T","2014-01-31T","EUSTACHIO, JOSEPH","1825 E VISTA WAY, VISTA, CA  92084",-1,-117.226597092,33.2276212511,6263026.45519,2027845.94444,"NONE","SanBAH","NONE","NONE","0192.07","Marcos Italian Restaurant","",1,"cns/address"
"2013-07-09T",125,"","","2013-07-09T",64864,"ACTIVE",41,"1978-10-04T","2013-12-31T","DENNYS INC","1065 CAMINO DEL RIO S, SAN DIEGO, CA  92108",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","SanSAB","NONE","NONE","0093.04","Dennys Restaurant 1268","203 E MAIN ST, LEGAL DEP P 12 07 LICENSING SPARTANBURG, SC  29319-0001",-1,"NONE"
"2013-07-09T",126,"","","2013-07-09T",66683,"ACTIVE",51,"1994-01-01T","2014-03-31T","COLUMBUS CLUB OF SAN DIEGO","4425 HOME AVE, SAN DIEGO, CA  92105",-1,-117.098667425,32.7290138214,6300669.37137,1846091.61841,"NONE","SanEAN","NONE","NONE","0034.01","Columbus Club Of San Diego","",0,"cns/address"
"2013-07-09T",127,"","","2013-07-09T",67449,"ACTIVE",48,"1978-08-22T","2013-09-30T","CLUB 756","744 VENTURA PL, SAN DIEGO, CA  92109",-1,-117.251775974,32.7722187345,6253735.08033,1862228.68387,"NONE","SanTRV","NONE","NONE","0076.00","Coaster Saloon The","",0,"cns/address"
"2013-07-09T",128,"","","2013-07-09T",69691,"ACTIVE",41,"1977-02-01T","2014-01-31T","PERNICANO, JOAN E","9988 SCRIPPS RANCH BLVD, SAN DIEGO, CA  92131",-1,-117.099111933,32.9027719656,6301047.52362,1909311.93357,"NONE","SanCAE","NONE","NONE","0170.22","Pernicanos Ristorante","",0,"cns/address"
"2013-07-09T",129,"","","2013-07-09T",70087,"ACTIVE",51,"1969-11-13T","2013-07-31T","ESCONDIDO COLUMBUS CLUB","515 W VALLEY PKWY, ESCONDIDO, CA  92025",-1,-117.058200841,33.0937162188,6314142.68498,1978684.8541,"NONE","SanALL","NONE","NONE","0203.07","Escondido Columbus Club","",15,"cns/address"
"2013-07-09T",130,"","","2013-07-09T",70712,"ACTIVE",47,"1979-02-02T","2014-04-30T","LERUS CORPORATION","6333 MISSION GORGE RD, SAN DIEGO, CA  92120",-1,-117.097373427,32.7894676411,6301246.07619,1868083.56728,"NONE","SanTRR","NONE","NONE","0096.04","Tio Leos","",0,"cns/address"
"2013-07-09T",131,"","","2013-07-09T",70715,"ACTIVE",44,"1979-01-22T","2014-05-31T","PALM, DANIEL L","2803 EMERSON ST PIER III, SAN DIEGO, CA  92106",-1,-117.226833718,32.7227300295,6261233.0522,1844150.43205,"NONE","SanOKP","NONE","NONE","0214.00","Red Rooster","2801 EMERSON ST SAN DIEGO, CA  92106",0,"cns/address"
"2013-07-09T",132,"","","2013-07-09T",71197,"ACTIVE",41,"1979-08-09T","2013-07-31T","J J & N ENTERPRISES INC","1212 CAMINO DEL MAR, DEL MAR, CA  92014",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","SanCLR","NONE","NONE","0172.00","Board & Brew","",-1,"NONE"
"2013-07-09T",133,"","","2013-07-09T",74647,"ACTIVE",41,"1979-09-11T","2013-07-31T","MERCHANTS OF VENICE ENTERPRISES INC","3335 EL CAJON BLVD, SAN DIEGO, CA  92104",-1,-117.121530102,32.7549741458,6293717.34831,1855594.86509,"NONE","SanDLM","NONE","NONE","0016.00","Venice Pizza House","1586 WHITSETT DR EL CAJON, CA  92020",0,"cns/address"
"2013-07-09T",134,"","","2013-07-09T",76542,"ACTIVE",41,"1981-03-18T","2014-02-28T","FELICCIA, NINA D","1011 S SANTA FE AVE, STE C & D, VISTA, CA  92083",-1,-117.230785707,33.1920967955,6261624.04229,2014932.77139,"NONE","SanDLC","NONE","NONE","0196.02","Feliccias Italian Restaurant & Deli","1011 S SANTA FE AVE VISTA, CA  92083",0,"cns/address"
"2013-07-09T",135,"","","2013-07-09T",77501,"ACTIVE",41,"1979-08-28T","2014-01-31T","TIP TOP MEATS & EUROPEAN DELI INC","6118 PASEO DEL NORTE, CARLSBAD, CA  92011",-1,-117.318385018,33.1197573781,6234556.80175,1988876.5615,"NONE","SanBAL","NONE","NONE","0178.11","Tip Top Meats European Deli Inc","",0,"cns/address"
"2013-07-09T",136,"","","2013-07-09T",79819,"ACTIVE",41,"1979-10-16T","2013-09-30T","ARANDA, CELIA MUNOZ","260 PALM AVE, IMPERIAL BEACH, CA  91932",-1,-117.04576778,32.592029191,6316557.29134,1796123.2462,"NONE","SanGRA","NONE","NONE","0105.01","El Tapatio Restaurant","",1,"cns/address"
"2013-07-09T",137,"","","2013-07-09T",79910,"ACTIVE",47,"1979-11-16T","2014-05-31T","BELGON INCORPORATED","2968 STATE ST, CARLSBAD, CA  92008-2336",-1,-117.349208306,33.1597963553,6225273.49213,2003542.13418,"NONE","SanPON","NONE","NONE","0179.00","Garcias Mexican Restaurant & Creative Catering","PO BOX 231842 ENCINITAS, CA  92023-1842",1,"cns/address"
"2013-07-09T",138,"","","2013-07-09T",80512,"ACTIVE",40,"1979-11-05T","2014-02-28T","CITIZENS DEVELOPMENT CORP","1556 CAMINO DEL ARROYO, SAN MARCOS, CA  92078",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","SanPAR","NONE","NONE","0200.27","Executive Golf Course","",-1,"NONE"
"2013-07-09T",139,"","","2013-07-09T",81522,"ACTIVE",47,"1980-03-27T","2013-12-31T","COCOS RESTAURANTS INC","1025 FLETCHER PKWY, EL CAJON, CA  92020-1821",-1,-116.284458459,33.1932212852,6551125.092,2013932.462,"NONE","SanCOE","NONE","NONE","0162.02","Cocos 1162","2200 FARADAY AVE, STE 250 CARLSBAD, CA  92008-7234",0,"cns/segmid"
"2013-07-09T",140,"","","2013-07-09T",81643,"ACTIVE",41,"1980-02-14T","2014-03-31T","ZVI INC","6930 ALVARADO RD, SAN DIEGO, CA  92120",-1,-117.049083787,32.7751110641,6316046.44602,1862742.95679,"NONE","SanBAR","NONE","NONE","0148.06","D Z Akins","",0,"cns/address"
"2013-07-09T",141,"","","2013-07-09T",83962,"ACTIVE",47,"1980-02-04T","2014-02-28T","BULLYS CORPORATION","1404 CAMINO DEL MAR, DEL MAR, CA  92014",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","SanNES","NONE","NONE","0172.00","Bullys Del Mar","",-1,"NONE"
"2013-07-09T",142,"","","2013-07-09T",84681,"ACTIVE",52,"1980-05-13T","2014-01-31T","AMERICAN LEGION SAN DIEGO POST 6","3563-65 ADAMS AVE, SAN DIEGO, CA  92116",-1,-117.127232544,32.7631661083,6291989.268,1858590.079,"NONE","SanHIL","NONE","NONE","0018.00","","",0,"cns/segmid"
"2013-07-09T",143,"","","2013-07-09T",87076,"ACTIVE",21,"1980-04-16T","2013-06-30T","VONS COMPANIES INC THE","2345 E VALLEY PKWY, ESCONDIDO, CA  92027",-1,-117.097409422,33.1624075141,6302337.84027,2003772.8451,"NONE","SanMON","NONE","NONE","0202.09","Vons 2156","PO BOX 29096 PHOENIX, AZ  85038-9096",0,"cns/address"
"2013-07-09T",144,"","","2013-07-09T",87361,"ACTIVE",47,"1980-05-02T","2014-01-31T","H H RESTAURANT INC","831 W HARBOR DR, SAN DIEGO, CA  92101",-1,-117.169764712,32.708595601,6278739.2809,1838848.2284,"NONE","SanMST","NONE","NONE","0054.00","Harbor House","",0,"cns/address"
"2013-07-09T",145,"","","2013-07-09T",90517,"ACTIVE",41,"1980-05-27T","2013-07-31T","SANFILIPPO, ALFIO","3528 BARNETT AVE, SAN DIEGO, CA  92110",-1,-117.198241717,32.7455104638,6270101.90126,1852357.49431,"NONE","SanOCN","NONE","NONE","0065.00","Volares Italian Restaurant","",0,"cns/address"
"2013-07-09T",146,"","","2013-07-09T",90696,"ACTIVE",41,"1980-08-20T","2013-06-30T","MRS KELLYS INC","2805 EMERSON ST, SAN DIEGO, CA  92106",-1,-117.226833718,32.7227300295,6261233.0522,1844150.43205,"NONE","SanJAM","NONE","NONE","0214.00","Point Loma Seafoods","",2,"cns/address"
"2013-07-09T",147,"","","2013-07-09T",91147,"ACTIVE",48,"1980-05-27T","2013-07-31T","CATALINA LOUNGE INC","4202 VOLTAIRE ST, SAN DIEGO, CA  92107",-1,-117.234703293,32.7441331594,6258886.31332,1851960.30929,"NONE","SanUIN","NONE","NONE","0074.00","","",0,"cns/address"
